CustomerID,Age,Gender,EmploymentStatus,Income,CreditHistory,LoanID,LoanAmount,InterestRate,LoanTerm,PaymentHistory,Default,Year,DefaultRate
2533,56,Male,Employed,42205,Good,2633,28229,7.2,48 months,Missed,Yes,2022,0.47486694263749263
2534,58,Male,Employed,76955,Good,2634,9433,6.1,24 months,Defaulted,No,2021,0.49143532191376255
2535,48,Female,Employed,27464,Good,2635,5265,7.6,48 months,Missed,No,2020,0.48484848484848486
2536,55,Female,Employed,92657,Good,2636,7850,9.9,24 months,On-time,Yes,2020,0.48484848484848486
2537,57,Male,Student,29840,Excellent,2637,6378,10.0,48 months,Missed,No,2021,0.49143532191376255
2538,58,Male,Unemployed,60768,Excellent,2638,11503,8.6,36 months,On-time,Yes,2020,0.48484848484848486
2539,56,Female,Unemployed,29461,Excellent,2639,12157,6.4,24 months,Defaulted,Yes,2022,0.47486694263749263
2540,54,Female,Student,40927,Poor,2640,15006,7.0,48 months,Missed,No,2021,0.49143532191376255
2541,26,Female,Unemployed,35329,Excellent,2641,25800,6.1,24 months,Missed,Yes,2022,0.47486694263749263
2542,46,Female,Unemployed,35791,Good,2642,5849,9.9,48 months,Missed,Yes,2020,0.48484848484848486
2543,47,Female,Unemployed,72627,Good,2643,9814,8.2,48 months,On-time,Yes,2022,0.47486694263749263
2544,41,Male,Student,34372,Poor,2644,25148,6.7,24 months,On-time,Yes,2020,0.48484848484848486
2545,33,Female,Student,68469,Poor,2645,28763,4.1,48 months,Defaulted,Yes,2020,0.48484848484848486
2546,26,Female,Unemployed,54370,Limited,2646,15000,7.1,48 months,Defaulted,Yes,2022,0.47486694263749263
2547,56,Female,Unemployed,71408,Poor,2647,20288,9.9,48 months,On-time,No,2021,0.49143532191376255
2548,41,Male,Unemployed,43703,Limited,2648,8274,7.1,48 months,Defaulted,Yes,2021,0.49143532191376255
2549,24,Male,Employed,35234,Excellent,2649,22100,5.1,48 months,Missed,No,2021,0.49143532191376255
2550,21,Male,Employed,27532,Good,2650,26464,4.1,48 months,Missed,Yes,2022,0.47486694263749263
2551,46,Male,Employed,55416,Limited,2651,19227,6.1,24 months,Missed,Yes,2022,0.47486694263749263
2552,40,Male,Student,92439,Limited,2652,22279,9.5,36 months,Defaulted,No,2022,0.47486694263749263
2553,57,Male,Unemployed,38242,Limited,2653,14368,10.0,48 months,Missed,No,2022,0.47486694263749263
2554,34,Female,Student,70254,Poor,2654,16945,9.7,24 months,Missed,Yes,2021,0.49143532191376255
2555,40,Male,Student,99324,Poor,2655,14968,8.4,36 months,On-time,Yes,2021,0.49143532191376255
2556,29,Male,Student,55249,Poor,2656,14651,7.3,24 months,On-time,No,2020,0.48484848484848486
2557,42,Female,Unemployed,52294,Limited,2657,18903,7.5,36 months,Defaulted,No,2022,0.47486694263749263
2558,58,Male,Employed,79784,Excellent,2658,23927,7.2,36 months,On-time,No,2021,0.49143532191376255
2559,24,Female,Unemployed,23684,Good,2659,12771,8.2,36 months,Defaulted,No,2021,0.49143532191376255
2560,20,Female,Unemployed,43795,Poor,2660,18460,6.5,24 months,Defaulted,Yes,2021,0.49143532191376255
2561,32,Male,Student,80301,Excellent,2661,9637,8.0,36 months,On-time,No,2021,0.49143532191376255
2562,40,Female,Student,89187,Poor,2662,17922,4.7,48 months,On-time,Yes,2021,0.49143532191376255
2563,45,Female,Student,30431,Poor,2663,13066,5.6,48 months,Defaulted,No,2021,0.49143532191376255
2564,64,Female,Employed,95667,Limited,2664,8553,9.0,36 months,Defaulted,Yes,2022,0.47486694263749263
2565,40,Female,Employed,75372,Limited,2665,6349,9.4,36 months,Defaulted,No,2020,0.48484848484848486
2566,37,Male,Employed,90366,Poor,2666,7986,7.2,48 months,Missed,Yes,2020,0.48484848484848486
2567,56,Female,Unemployed,92870,Good,2667,28580,4.2,24 months,Missed,No,2022,0.47486694263749263
2568,64,Male,Student,67387,Poor,2668,16522,9.6,24 months,On-time,No,2021,0.49143532191376255
2569,51,Female,Unemployed,72927,Good,2669,7122,8.2,48 months,Missed,No,2022,0.47486694263749263
2570,55,Female,Employed,29304,Excellent,2670,18892,6.5,24 months,Missed,No,2021,0.49143532191376255
2571,36,Female,Student,37032,Poor,2671,13689,7.6,24 months,Defaulted,Yes,2021,0.49143532191376255
2572,54,Male,Employed,79486,Good,2672,29430,6.6,36 months,Missed,No,2021,0.49143532191376255
2573,30,Male,Student,85552,Excellent,2673,19062,6.8,24 months,On-time,No,2021,0.49143532191376255
2574,40,Male,Student,93844,Excellent,2674,6363,9.3,48 months,Missed,No,2021,0.49143532191376255
2575,45,Female,Unemployed,49654,Limited,2675,21691,5.0,24 months,Missed,Yes,2022,0.47486694263749263
2576,23,Female,Unemployed,59244,Excellent,2676,7751,4.6,36 months,Missed,Yes,2022,0.47486694263749263
2577,53,Female,Employed,25942,Limited,2677,12782,4.0,48 months,On-time,No,2020,0.48484848484848486
2578,37,Female,Unemployed,70697,Excellent,2678,22648,5.9,48 months,On-time,Yes,2021,0.49143532191376255
2579,59,Male,Unemployed,22693,Excellent,2679,17540,4.9,48 months,Defaulted,Yes,2022,0.47486694263749263
2580,54,Female,Unemployed,76751,Good,2680,18223,5.3,36 months,Missed,Yes,2022,0.47486694263749263
2581,60,Male,Student,26259,Good,2681,10339,4.1,48 months,Defaulted,No,2021,0.49143532191376255
2582,48,Female,Unemployed,24942,Limited,2682,28887,5.4,36 months,Defaulted,Yes,2021,0.49143532191376255
2583,48,Male,Employed,67419,Poor,2683,10848,6.0,36 months,On-time,Yes,2022,0.47486694263749263
2584,57,Male,Student,76105,Good,2684,21877,4.2,24 months,Defaulted,No,2021,0.49143532191376255
2585,61,Female,Student,85907,Excellent,2685,23405,7.6,48 months,Missed,No,2022,0.47486694263749263
2586,40,Female,Unemployed,47383,Limited,2686,23131,7.4,24 months,Defaulted,No,2020,0.48484848484848486
2587,61,Male,Student,43404,Limited,2687,20861,4.6,24 months,On-time,Yes,2021,0.49143532191376255
2588,32,Female,Employed,92656,Limited,2688,18465,7.6,36 months,On-time,No,2020,0.48484848484848486
2589,60,Female,Employed,25702,Excellent,2689,26471,10.0,24 months,On-time,Yes,2020,0.48484848484848486
2590,36,Male,Student,93883,Good,2690,8302,9.7,24 months,Missed,Yes,2020,0.48484848484848486
2591,28,Male,Unemployed,76332,Poor,2691,19437,4.0,24 months,Defaulted,No,2021,0.49143532191376255
2592,60,Male,Unemployed,59419,Limited,2692,20162,8.8,48 months,Missed,No,2020,0.48484848484848486
2593,20,Male,Student,93844,Excellent,2693,19512,6.1,24 months,On-time,No,2022,0.47486694263749263
2594,21,Female,Employed,59242,Good,2694,28511,4.4,36 months,Missed,No,2022,0.47486694263749263
2595,48,Male,Student,54142,Good,2695,10022,5.8,48 months,On-time,No,2021,0.49143532191376255
2596,52,Male,Unemployed,27393,Poor,2696,15471,5.9,36 months,Missed,No,2021,0.49143532191376255
2597,29,Male,Unemployed,89939,Limited,2697,11155,7.1,48 months,Missed,Yes,2020,0.48484848484848486
2598,59,Female,Student,89082,Excellent,2698,27793,8.0,48 months,Defaulted,No,2021,0.49143532191376255
2599,40,Male,Employed,48893,Good,2699,10254,8.5,48 months,Defaulted,Yes,2022,0.47486694263749263
2600,47,Female,Student,29388,Excellent,2700,9354,5.5,36 months,On-time,Yes,2022,0.47486694263749263
2601,30,Male,Employed,82969,Good,2701,24837,5.9,24 months,Defaulted,Yes,2022,0.47486694263749263
2602,53,Male,Employed,56660,Limited,2702,7516,5.9,48 months,Defaulted,Yes,2021,0.49143532191376255
2603,27,Female,Student,44726,Limited,2703,20872,6.2,36 months,Missed,Yes,2022,0.47486694263749263
2604,41,Male,Student,99544,Poor,2704,15156,10.0,48 months,On-time,Yes,2021,0.49143532191376255
2605,27,Male,Employed,82996,Good,2705,27453,8.7,24 months,Missed,No,2020,0.48484848484848486
2606,34,Female,Employed,20111,Excellent,2706,28758,9.8,48 months,Missed,Yes,2022,0.47486694263749263
2607,36,Male,Employed,37545,Good,2707,13838,8.2,36 months,Defaulted,Yes,2020,0.48484848484848486
2608,42,Male,Employed,60168,Excellent,2708,17734,6.4,48 months,Defaulted,Yes,2022,0.47486694263749263
2609,43,Male,Unemployed,22379,Poor,2709,16022,6.3,36 months,On-time,No,2022,0.47486694263749263
2610,64,Male,Student,61120,Good,2710,10208,6.9,24 months,Defaulted,Yes,2022,0.47486694263749263
2611,38,Female,Employed,37809,Limited,2711,21578,6.5,24 months,Missed,Yes,2020,0.48484848484848486
2612,24,Male,Student,72813,Excellent,2712,18725,9.0,48 months,Defaulted,No,2022,0.47486694263749263
2613,51,Female,Employed,94005,Limited,2713,14337,6.8,24 months,On-time,No,2020,0.48484848484848486
2614,63,Male,Student,47967,Poor,2714,15701,5.8,36 months,On-time,No,2021,0.49143532191376255
2615,20,Female,Student,29748,Poor,2715,25675,8.6,48 months,Missed,Yes,2022,0.47486694263749263
2616,42,Male,Employed,43424,Excellent,2716,15275,9.1,36 months,Missed,No,2022,0.47486694263749263
2617,56,Female,Employed,43914,Good,2717,11210,6.5,48 months,Defaulted,No,2020,0.48484848484848486
2618,27,Male,Student,98478,Limited,2718,16544,8.0,36 months,On-time,No,2022,0.47486694263749263
2619,32,Female,Student,39491,Limited,2719,26514,4.4,48 months,Missed,Yes,2021,0.49143532191376255
2620,27,Female,Student,69454,Excellent,2720,21327,7.2,36 months,Defaulted,No,2022,0.47486694263749263
2621,42,Male,Unemployed,90069,Excellent,2721,19041,4.3,36 months,Defaulted,Yes,2021,0.49143532191376255
2622,62,Female,Employed,71925,Excellent,2722,21705,4.2,48 months,Defaulted,Yes,2021,0.49143532191376255
2623,20,Male,Unemployed,57049,Poor,2723,15479,7.7,36 months,Missed,No,2022,0.47486694263749263
2624,64,Male,Unemployed,47821,Poor,2724,16323,5.8,24 months,Missed,Yes,2022,0.47486694263749263
2625,43,Male,Employed,49945,Limited,2725,17937,8.5,36 months,Defaulted,Yes,2021,0.49143532191376255
2626,54,Male,Employed,37384,Good,2726,28089,9.4,48 months,Defaulted,Yes,2021,0.49143532191376255
2627,43,Male,Unemployed,48410,Excellent,2727,6702,4.8,24 months,Missed,No,2021,0.49143532191376255
2628,36,Female,Employed,97734,Poor,2728,15404,8.3,24 months,On-time,Yes,2022,0.47486694263749263
2629,24,Male,Student,83766,Good,2729,5830,7.1,36 months,Defaulted,No,2020,0.48484848484848486
2630,39,Male,Student,27169,Excellent,2730,13380,4.7,36 months,On-time,Yes,2022,0.47486694263749263
2631,40,Male,Unemployed,60129,Good,2731,26990,7.9,36 months,On-time,No,2020,0.48484848484848486
2632,59,Male,Unemployed,23830,Excellent,2732,5091,7.7,24 months,Missed,Yes,2020,0.48484848484848486
2633,50,Male,Employed,76306,Good,2733,8877,7.1,24 months,Missed,Yes,2022,0.47486694263749263
2634,55,Male,Employed,85267,Limited,2734,15103,9.6,24 months,On-time,No,2020,0.48484848484848486
2635,30,Female,Unemployed,47757,Excellent,2735,23720,7.1,48 months,Missed,Yes,2021,0.49143532191376255
2636,34,Female,Unemployed,83867,Excellent,2736,12676,9.9,48 months,On-time,No,2022,0.47486694263749263
2637,38,Male,Student,55650,Limited,2737,6580,7.1,36 months,On-time,No,2020,0.48484848484848486
2638,26,Female,Student,53766,Excellent,2738,20787,4.7,48 months,Missed,Yes,2021,0.49143532191376255
2639,47,Male,Employed,52419,Excellent,2739,14600,6.8,48 months,Missed,No,2020,0.48484848484848486
2640,62,Male,Student,36668,Poor,2740,20412,5.1,36 months,Defaulted,Yes,2020,0.48484848484848486
2641,24,Male,Employed,36246,Limited,2741,29750,7.6,36 months,Missed,No,2021,0.49143532191376255
2642,24,Male,Employed,44996,Poor,2742,27176,8.2,24 months,Defaulted,No,2021,0.49143532191376255
2643,49,Male,Employed,71312,Limited,2743,29130,6.8,24 months,Missed,No,2022,0.47486694263749263
2644,51,Female,Student,23065,Good,2744,5473,4.6,36 months,Missed,Yes,2020,0.48484848484848486
2645,27,Female,Unemployed,30467,Limited,2745,16624,6.8,36 months,Missed,Yes,2022,0.47486694263749263
2646,29,Female,Unemployed,70646,Limited,2746,21653,4.5,48 months,Missed,Yes,2022,0.47486694263749263
2647,57,Female,Student,41007,Poor,2747,27934,8.1,48 months,On-time,Yes,2020,0.48484848484848486
2648,51,Male,Unemployed,88079,Excellent,2748,22077,8.7,48 months,Missed,No,2020,0.48484848484848486
2649,47,Female,Employed,48702,Limited,2749,17663,9.8,36 months,On-time,Yes,2022,0.47486694263749263
2650,36,Male,Unemployed,95569,Excellent,2750,22799,4.9,36 months,Missed,Yes,2021,0.49143532191376255
2651,50,Female,Student,73952,Limited,2751,19517,7.2,24 months,Missed,No,2022,0.47486694263749263
2652,27,Female,Unemployed,78065,Poor,2752,23467,7.4,48 months,On-time,Yes,2020,0.48484848484848486
2653,59,Female,Employed,54169,Limited,2753,22619,9.5,24 months,Missed,Yes,2021,0.49143532191376255
2654,44,Female,Employed,36829,Good,2754,8967,7.8,36 months,Defaulted,No,2022,0.47486694263749263
2655,28,Male,Student,80135,Limited,2755,29709,4.9,48 months,Defaulted,Yes,2020,0.48484848484848486
2656,21,Female,Student,24522,Limited,2756,18211,6.6,24 months,Missed,Yes,2021,0.49143532191376255
2657,34,Female,Student,55319,Excellent,2757,26169,7.9,36 months,Defaulted,Yes,2021,0.49143532191376255
2658,22,Male,Employed,46543,Excellent,2758,27509,8.2,24 months,Defaulted,Yes,2021,0.49143532191376255
2659,55,Male,Unemployed,50473,Good,2759,11634,9.2,48 months,Defaulted,Yes,2020,0.48484848484848486
2660,23,Female,Unemployed,27699,Limited,2760,27352,5.1,24 months,Defaulted,No,2022,0.47486694263749263
2661,33,Male,Student,88165,Excellent,2761,5840,9.7,24 months,On-time,Yes,2020,0.48484848484848486
2662,60,Male,Unemployed,60455,Limited,2762,26467,4.4,36 months,On-time,Yes,2020,0.48484848484848486
2663,60,Male,Unemployed,95692,Poor,2763,6461,9.9,48 months,On-time,Yes,2021,0.49143532191376255
2664,44,Female,Student,37441,Poor,2764,26318,9.1,24 months,Defaulted,Yes,2022,0.47486694263749263
2665,29,Male,Student,50716,Good,2765,20405,8.0,36 months,Defaulted,Yes,2021,0.49143532191376255
2666,40,Female,Employed,82175,Poor,2766,20003,8.4,48 months,On-time,Yes,2020,0.48484848484848486
2667,55,Female,Employed,26834,Excellent,2767,8472,4.4,36 months,Defaulted,Yes,2021,0.49143532191376255
2668,31,Female,Employed,38179,Excellent,2768,20847,4.2,48 months,On-time,Yes,2020,0.48484848484848486
2669,46,Female,Employed,46219,Good,2769,28547,4.6,36 months,On-time,No,2020,0.48484848484848486
2670,59,Male,Unemployed,35782,Limited,2770,11575,4.5,36 months,On-time,Yes,2020,0.48484848484848486
2671,21,Female,Unemployed,94967,Excellent,2771,9843,7.3,36 months,Defaulted,Yes,2021,0.49143532191376255
2672,32,Male,Employed,29496,Poor,2772,12739,5.3,24 months,On-time,Yes,2022,0.47486694263749263
2673,51,Female,Employed,59238,Excellent,2773,19852,9.2,24 months,Missed,No,2021,0.49143532191376255
2674,50,Male,Student,66025,Good,2774,21324,6.7,36 months,On-time,Yes,2020,0.48484848484848486
2675,35,Female,Unemployed,79886,Poor,2775,23893,8.2,48 months,On-time,No,2021,0.49143532191376255
2676,51,Male,Unemployed,43563,Poor,2776,14157,7.9,36 months,Missed,Yes,2020,0.48484848484848486
2677,51,Female,Employed,23712,Poor,2777,27406,5.9,24 months,Defaulted,Yes,2022,0.47486694263749263
2678,53,Female,Unemployed,65489,Good,2778,23422,5.5,48 months,On-time,Yes,2022,0.47486694263749263
2679,30,Male,Student,52664,Good,2779,19516,6.1,24 months,Missed,Yes,2020,0.48484848484848486
2680,29,Female,Student,32420,Limited,2780,17432,8.8,36 months,Defaulted,No,2022,0.47486694263749263
2681,34,Female,Unemployed,74610,Limited,2781,23234,7.5,24 months,Missed,No,2020,0.48484848484848486
2682,36,Female,Employed,25315,Limited,2782,12432,5.5,24 months,On-time,Yes,2021,0.49143532191376255
2683,59,Male,Unemployed,90917,Good,2783,23837,8.9,24 months,Missed,Yes,2021,0.49143532191376255
2684,37,Female,Student,95033,Poor,2784,20148,4.3,36 months,Defaulted,Yes,2022,0.47486694263749263
2685,28,Female,Employed,99030,Poor,2785,24400,8.2,24 months,On-time,Yes,2022,0.47486694263749263
2686,44,Male,Unemployed,83910,Excellent,2786,16194,6.6,36 months,Missed,No,2020,0.48484848484848486
2687,59,Male,Employed,80972,Limited,2787,19819,8.4,36 months,Defaulted,Yes,2022,0.47486694263749263
2688,33,Male,Employed,75919,Poor,2788,11625,9.6,24 months,Defaulted,No,2022,0.47486694263749263
2689,44,Male,Student,24132,Poor,2789,12404,8.5,48 months,On-time,No,2022,0.47486694263749263
2690,41,Male,Employed,61598,Poor,2790,19674,6.7,24 months,On-time,No,2020,0.48484848484848486
2691,49,Female,Unemployed,40551,Poor,2791,15507,4.9,24 months,On-time,Yes,2021,0.49143532191376255
2692,39,Female,Employed,88206,Good,2792,25387,8.8,24 months,On-time,Yes,2020,0.48484848484848486
2693,40,Female,Employed,94900,Limited,2793,23697,6.8,48 months,Missed,No,2020,0.48484848484848486
2694,63,Male,Unemployed,46296,Poor,2794,9623,4.5,48 months,Defaulted,No,2022,0.47486694263749263
2695,51,Female,Student,38066,Poor,2795,24547,8.3,36 months,On-time,No,2021,0.49143532191376255
2696,40,Male,Student,48892,Poor,2796,28570,5.8,48 months,On-time,Yes,2020,0.48484848484848486
2697,54,Male,Unemployed,95577,Poor,2797,12015,4.3,48 months,On-time,Yes,2022,0.47486694263749263
2698,51,Female,Unemployed,94590,Excellent,2798,20261,9.4,24 months,Missed,No,2020,0.48484848484848486
2699,49,Male,Student,97173,Poor,2799,12782,6.9,36 months,Defaulted,Yes,2022,0.47486694263749263
2700,58,Male,Employed,96293,Poor,2800,10214,5.7,36 months,Defaulted,Yes,2021,0.49143532191376255
2701,31,Female,Unemployed,84771,Poor,2801,11938,8.3,48 months,On-time,Yes,2021,0.49143532191376255
2702,60,Male,Employed,47484,Excellent,2802,7988,9.3,48 months,Defaulted,No,2022,0.47486694263749263
2703,37,Male,Unemployed,97865,Good,2803,10156,4.0,24 months,Missed,Yes,2020,0.48484848484848486
2704,40,Female,Student,47115,Excellent,2804,10512,8.1,48 months,Defaulted,Yes,2020,0.48484848484848486
2705,32,Male,Employed,46038,Poor,2805,14788,8.6,48 months,On-time,No,2021,0.49143532191376255
2706,40,Male,Employed,56622,Good,2806,19185,5.3,36 months,Defaulted,No,2020,0.48484848484848486
2707,27,Female,Unemployed,55886,Poor,2807,23734,6.9,48 months,Missed,Yes,2022,0.47486694263749263
2708,59,Female,Employed,71284,Good,2808,14971,4.5,24 months,Missed,No,2022,0.47486694263749263
2709,26,Female,Unemployed,29901,Poor,2809,25372,8.5,36 months,Defaulted,No,2022,0.47486694263749263
2710,42,Female,Student,76377,Poor,2810,15640,9.1,36 months,Defaulted,Yes,2021,0.49143532191376255
2711,63,Male,Employed,69862,Good,2811,24254,4.6,48 months,On-time,No,2021,0.49143532191376255
2712,51,Male,Unemployed,52806,Good,2812,11487,8.9,24 months,On-time,No,2021,0.49143532191376255
2713,30,Female,Employed,37659,Poor,2813,24294,8.6,36 months,On-time,Yes,2022,0.47486694263749263
2714,41,Male,Unemployed,43453,Excellent,2814,25997,6.1,24 months,Defaulted,Yes,2021,0.49143532191376255
2715,41,Male,Unemployed,50498,Excellent,2815,18688,8.1,24 months,Missed,Yes,2022,0.47486694263749263
2716,62,Female,Unemployed,90393,Excellent,2816,17452,4.0,48 months,Missed,No,2020,0.48484848484848486
2717,44,Female,Student,36312,Excellent,2817,20372,9.6,24 months,Defaulted,Yes,2021,0.49143532191376255
2718,41,Male,Employed,21436,Good,2818,16999,7.3,36 months,Missed,No,2020,0.48484848484848486
2719,47,Female,Student,47569,Good,2819,18434,7.7,48 months,Missed,Yes,2020,0.48484848484848486
2720,48,Female,Unemployed,78813,Excellent,2820,17416,8.0,36 months,Defaulted,Yes,2021,0.49143532191376255
2721,32,Female,Unemployed,93229,Limited,2821,24248,7.4,24 months,Missed,No,2021,0.49143532191376255
2722,37,Male,Student,65986,Limited,2822,18945,9.1,24 months,Defaulted,No,2020,0.48484848484848486
2723,21,Female,Student,73177,Limited,2823,6017,7.7,48 months,On-time,Yes,2020,0.48484848484848486
2724,48,Male,Employed,29305,Poor,2824,9690,9.4,48 months,Missed,No,2020,0.48484848484848486
2725,40,Male,Unemployed,52646,Excellent,2825,13373,7.5,36 months,Defaulted,Yes,2022,0.47486694263749263
2726,34,Male,Student,96126,Poor,2826,28143,5.0,36 months,Missed,No,2020,0.48484848484848486
2727,46,Female,Unemployed,60430,Good,2827,19378,9.5,24 months,Missed,Yes,2022,0.47486694263749263
2728,50,Female,Unemployed,88659,Good,2828,23835,8.1,48 months,On-time,Yes,2021,0.49143532191376255
2729,34,Female,Employed,24158,Limited,2829,23336,8.2,24 months,Defaulted,No,2020,0.48484848484848486
2730,42,Female,Employed,94236,Limited,2830,9700,9.9,24 months,On-time,Yes,2021,0.49143532191376255
2731,43,Female,Employed,96067,Good,2831,18901,4.5,36 months,Missed,Yes,2020,0.48484848484848486
2732,63,Male,Student,47738,Limited,2832,29838,6.6,36 months,Missed,No,2021,0.49143532191376255
2733,32,Male,Unemployed,29879,Limited,2833,27597,5.4,36 months,Missed,No,2020,0.48484848484848486
2734,41,Male,Student,25543,Good,2834,5660,7.8,48 months,Defaulted,Yes,2022,0.47486694263749263
2735,62,Female,Student,67924,Poor,2835,22699,8.8,36 months,On-time,No,2021,0.49143532191376255
2736,56,Male,Employed,62348,Limited,2836,12381,9.8,48 months,Defaulted,Yes,2021,0.49143532191376255
2737,52,Male,Unemployed,56679,Poor,2837,7919,6.7,24 months,Missed,Yes,2020,0.48484848484848486
2738,22,Female,Unemployed,99118,Limited,2838,23456,8.7,48 months,On-time,No,2022,0.47486694263749263
2739,38,Female,Employed,63888,Excellent,2839,26826,9.5,36 months,Missed,Yes,2022,0.47486694263749263
2740,42,Male,Unemployed,50276,Poor,2840,23403,8.1,48 months,On-time,Yes,2022,0.47486694263749263
2741,48,Male,Employed,24799,Poor,2841,15932,5.5,48 months,Defaulted,Yes,2020,0.48484848484848486
2742,49,Female,Student,80558,Limited,2842,28009,7.6,36 months,Defaulted,Yes,2021,0.49143532191376255
2743,58,Female,Student,56534,Poor,2843,5815,9.8,36 months,Defaulted,Yes,2020,0.48484848484848486
2744,63,Female,Employed,51668,Excellent,2844,26161,9.9,24 months,Defaulted,No,2022,0.47486694263749263
2745,44,Female,Student,24111,Good,2845,19510,7.9,48 months,Defaulted,No,2022,0.47486694263749263
2746,56,Male,Student,44686,Excellent,2846,17289,9.3,24 months,On-time,Yes,2021,0.49143532191376255
2747,27,Male,Employed,92551,Good,2847,9734,5.2,24 months,On-time,No,2020,0.48484848484848486
2748,61,Female,Student,92392,Excellent,2848,25013,5.5,48 months,Missed,No,2020,0.48484848484848486
2749,35,Male,Unemployed,36490,Excellent,2849,7753,9.7,24 months,On-time,No,2022,0.47486694263749263
2750,27,Male,Student,55194,Poor,2850,11505,4.8,48 months,Missed,No,2021,0.49143532191376255
2751,20,Female,Employed,34497,Excellent,2851,16559,5.1,24 months,Defaulted,Yes,2021,0.49143532191376255
2752,63,Male,Unemployed,73516,Limited,2852,19905,6.5,24 months,On-time,No,2022,0.47486694263749263
2753,24,Male,Unemployed,64104,Limited,2853,9685,7.5,48 months,On-time,No,2020,0.48484848484848486
2754,22,Male,Student,25316,Limited,2854,21585,7.6,36 months,Defaulted,No,2020,0.48484848484848486
2755,20,Female,Unemployed,58130,Limited,2855,22388,5.8,48 months,Defaulted,No,2021,0.49143532191376255
2756,23,Female,Employed,90229,Poor,2856,22696,9.5,36 months,Defaulted,No,2021,0.49143532191376255
2757,59,Male,Unemployed,49954,Limited,2857,23409,9.5,48 months,Missed,No,2022,0.47486694263749263
2758,54,Female,Student,41652,Excellent,2858,24517,6.4,48 months,Missed,Yes,2021,0.49143532191376255
2759,51,Female,Student,34178,Limited,2859,16765,6.6,36 months,On-time,No,2020,0.48484848484848486
2760,61,Female,Unemployed,71163,Poor,2860,9221,8.2,36 months,Defaulted,No,2020,0.48484848484848486
2761,53,Male,Employed,34751,Good,2861,20327,8.0,48 months,On-time,No,2021,0.49143532191376255
2762,62,Male,Employed,85961,Excellent,2862,27576,6.3,48 months,Defaulted,No,2022,0.47486694263749263
2763,44,Female,Student,23044,Excellent,2863,8671,6.5,48 months,Defaulted,Yes,2020,0.48484848484848486
2764,29,Male,Student,83165,Poor,2864,9941,6.1,36 months,Defaulted,Yes,2020,0.48484848484848486
2765,40,Male,Employed,31480,Good,2865,17466,5.4,48 months,Defaulted,No,2022,0.47486694263749263
2766,58,Male,Unemployed,85439,Limited,2866,22988,6.7,36 months,Defaulted,No,2021,0.49143532191376255
2767,46,Male,Unemployed,63874,Good,2867,23286,8.1,24 months,Missed,No,2020,0.48484848484848486
2768,46,Male,Unemployed,86775,Excellent,2868,17191,8.5,36 months,On-time,No,2020,0.48484848484848486
2769,21,Female,Unemployed,26566,Excellent,2869,9588,8.7,24 months,Defaulted,Yes,2022,0.47486694263749263
2770,60,Male,Employed,73149,Excellent,2870,29544,6.2,48 months,Missed,No,2021,0.49143532191376255
2771,32,Male,Student,23006,Good,2871,15811,8.6,48 months,Missed,Yes,2022,0.47486694263749263
2772,28,Male,Student,92561,Limited,2872,23733,4.0,36 months,Defaulted,Yes,2022,0.47486694263749263
2773,55,Female,Unemployed,39423,Excellent,2873,26443,6.9,24 months,Defaulted,No,2021,0.49143532191376255
2774,41,Female,Employed,53952,Poor,2874,12928,8.8,48 months,Missed,No,2020,0.48484848484848486
2775,61,Female,Employed,47326,Limited,2875,20325,7.8,48 months,Defaulted,Yes,2022,0.47486694263749263
2776,45,Male,Unemployed,51139,Excellent,2876,12120,6.8,24 months,Missed,No,2020,0.48484848484848486
2777,31,Female,Unemployed,82103,Limited,2877,19274,7.9,48 months,Defaulted,Yes,2020,0.48484848484848486
2778,36,Female,Unemployed,80857,Poor,2878,25748,9.4,48 months,Missed,No,2020,0.48484848484848486
2779,33,Female,Student,93638,Good,2879,9719,7.4,36 months,Defaulted,No,2020,0.48484848484848486
2780,33,Female,Unemployed,92652,Excellent,2880,27627,8.8,48 months,Missed,No,2022,0.47486694263749263
2781,53,Male,Student,32937,Poor,2881,13081,9.9,24 months,On-time,No,2021,0.49143532191376255
2782,39,Female,Employed,50161,Excellent,2882,19550,8.2,48 months,Defaulted,Yes,2020,0.48484848484848486
2783,30,Female,Employed,24383,Excellent,2883,21354,7.4,36 months,Defaulted,No,2020,0.48484848484848486
2784,35,Male,Student,90043,Good,2884,15864,4.2,48 months,Missed,No,2020,0.48484848484848486
2785,50,Male,Student,34735,Good,2885,24061,6.2,24 months,Defaulted,No,2021,0.49143532191376255
2786,25,Female,Student,79919,Limited,2886,21931,7.4,48 months,On-time,Yes,2020,0.48484848484848486
2787,38,Male,Student,87561,Poor,2887,17624,8.8,24 months,On-time,No,2021,0.49143532191376255
2788,56,Female,Unemployed,57622,Poor,2888,29934,6.6,36 months,Missed,Yes,2022,0.47486694263749263
2789,23,Male,Employed,58135,Good,2889,8361,9.8,48 months,Missed,Yes,2021,0.49143532191376255
2790,23,Male,Unemployed,55658,Excellent,2890,18707,5.6,48 months,Defaulted,No,2020,0.48484848484848486
2791,39,Female,Student,49696,Limited,2891,6924,8.5,36 months,Missed,Yes,2022,0.47486694263749263
2792,29,Male,Unemployed,23773,Good,2892,17647,6.5,24 months,On-time,No,2021,0.49143532191376255
2793,43,Female,Unemployed,44956,Limited,2893,26627,6.9,24 months,On-time,No,2020,0.48484848484848486
